__time,/odrive_axis5/controller_status/active_errors,/odrive_axis5/controller_status/axis_state,/odrive_axis5/controller_status/iq_measured,/odrive_axis5/controller_status/iq_setpoint,/odrive_axis5/controller_status/pos_estimate,/odrive_axis5/controller_status/procedure_result,/odrive_axis5/controller_status/torque_estimate,/odrive_axis5/controller_status/torque_target,/odrive_axis5/controller_status/trajectory_done_flag,/odrive_axis5/controller_status/vel_estimate,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766083674.725666,0.000000000,8.000000000,0.072757989,0.000880309,-75.838279724,1.000000000,0.069161907,0.000836799,1.000000000,0.000000000,,,,,,
1766083674.824677,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.009826660,22.231292725
1766083674.928351,,,,,,,,,,,0.000000000,0.000000000,25.959663391,0.000000000,25.009521484,22.231292725
1766083674.980384,0.000000000,8.000000000,0.030580409,0.000880309,-75.838279724,1.000000000,0.029068962,0.000836799,1.000000000,0.000000000,,,,,,
1766083675.022710,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.009887695,22.231292725
1766083675.122674,,,,,,,,,,,0.000000000,0.000158069,25.943674088,0.000000000,25.009857178,22.231292725
1766083675.222863,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,25.008605957,22.231292725
1766083675.224780,0.000000000,8.000000000,0.084412470,0.000880309,-75.838279724,1.000000000,0.080240354,0.000836799,1.000000000,0.000000000,,,,,,
1766083675.322675,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.009185791,22.231292725
1766083675.422688,,,,,,,,,,,0.000000000,0.000000000,25.964233398,0.000000000,25.010925293,22.231292725
1766083675.476515,0.000000000,8.000000000,-0.137931257,-0.001659141,-75.838165283,1.000000000,-0.131113961,-0.001577215,1.000000000,0.000781250,,,,,,
1766083675.522702,,,,,,,,,,,0.000000000,0.000038971,25.945957184,0.000000000,25.012451172,22.231292725
1766083675.622678,,,,,,,,,,,0.000000000,0.000000000,25.952810287,0.000000000,25.010467529,22.231292725
1766083675.722850,,,,,,,,,,,0.000000000,0.000000000,25.950527191,0.000000000,25.010192871,22.231292725
1766083675.728715,0.000000000,8.000000000,0.005700748,0.000889037,-75.838272095,1.000000000,0.005418986,0.000845096,1.000000000,0.000000000,,,,,,
1766083675.822671,,,,,,,,,,,0.000000000,0.000041034,25.945957184,0.000000000,25.010650635,22.231292725
1766083675.922753,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.010711670,22.231292725
1766083675.975549,0.000000000,8.000000000,-0.046954870,-0.000346728,-75.838264465,1.000000000,-0.044634111,-0.000329630,1.000000000,0.000390625,,,,,,
1766083676.022774,,,,,,,,,,,0.000000000,0.000050992,25.945957184,0.000000000,25.010345459,22.231292725
1766083676.122852,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.009887695,22.231292725
